City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,"wikidata
",osm:logs,osm:wikidata,osm:wikipedia,osm:name,osm:name:en,osm:geometry,osm:name:zh,
San Francisco,node,1102403164,-122.2510043,37.8276971,neighbourhood,Piedmont Avenue,,,"en:Piedmont Avenue (Oakland, California)",,Success,,"en:Piedmont Avenue (Oakland, California)",Piedmont Avenue,,"{u'type': u'Point', u'coordinates': [-122.2510043, 37.8276971]}",,
San Francisco,node,1214036318,-122.2699467,37.8092757,neighbourhood,Uptown,,,,,No wikidata/wikipedia,,,Uptown,,"{u'type': u'Point', u'coordinates': [-122.2699467, 37.8092757]}",,
San Francisco,node,1214036332,-122.2649406,37.8099237,neighbourhood,Financial District,,,,,Success,Q599301,,Financial District,,"{u'type': u'Point', u'coordinates': [-122.2649406, 37.8099237]}",,
San Francisco,node,1214036338,-122.2559026,37.810403,neighbourhood,Adams Point,,,,,Success,Q4680391,,Adams Point,,"{u'type': u'Point', u'coordinates': [-122.2559026, 37.810403]}",,
San Francisco,node,1214036345,-122.2715244,37.8036295,neighbourhood,Downtown,,,,,No wikidata/wikipedia,,,Downtown,,"{u'type': u'Point', u'coordinates': [-122.2715244, 37.8036295]}",,
San Francisco,node,1214036355,-122.2679082,37.8163018,neighbourhood,Northgate / Koreatown,,,,,No wikidata/wikipedia,,,Northgate / Koreatown,,"{u'type': u'Point', u'coordinates': [-122.2679082, 37.8163018]}",,
San Francisco,node,1214036363,-122.2592824,37.8168101,neighbourhood,Westlake,,,,,Success,Q7988958,,Westlake,,"{u'type': u'Point', u'coordinates': [-122.2592824, 37.8168101]}",,
San Francisco,node,1281059717,-122.3911499,37.7798139,neighbourhood,South Beach,,南滩区,,,No wikidata/wikipedia,,,South Beach,,"{u'type': u'Point', u'coordinates': [-122.3911499, 37.7798139]}",南滩区,
San Francisco,node,1281064683,-122.4676432,37.76145,neighbourhood,Inner Sunset,,内日落区,,,No wikidata/wikipedia,,,Inner Sunset,,"{u'type': u'Point', u'coordinates': [-122.4676432, 37.76145]}",内日落区,
San Francisco,node,1281064684,-122.4009518,37.7808925,neighbourhood,South of Market,,索玛区,"en:South of Market, San Francisco",,Success,,"en:South of Market, San Francisco",South of Market,,"{u'type': u'Point', u'coordinates': [-122.4009518, 37.7808925]}",索玛区,
San Francisco,node,1656933946,-122.05883,37.3896813,neighbourhood,Whisman Station,,,,,No wikidata/wikipedia,,,Whisman Station,,"{u'type': u'Point', u'coordinates': [-122.05883, 37.3896813]}",,
San Francisco,node,1672838560,-122.147371,37.4291209,neighbourhood,Evergreen Park,,,,,No wikidata/wikipedia,,,Evergreen Park,,"{u'type': u'Point', u'coordinates': [-122.147371, 37.4291209]}",,
San Francisco,node,1672838564,-122.1512119,37.4333295,neighbourhood,Southgate,,,,,No wikidata/wikipedia,,,Southgate,,"{u'type': u'Point', u'coordinates': [-122.1512119, 37.4333295]}",,
San Francisco,node,1672922251,-122.1269273,37.4341305,neighbourhood,Midtown,,,,,No wikidata/wikipedia,,,Midtown,,"{u'type': u'Point', u'coordinates': [-122.1269273, 37.4341305]}",,
San Francisco,node,1672935530,-122.112721,37.4290735,neighbourhood,Palo Verde,,,,,No wikidata/wikipedia,,,Palo Verde,,"{u'type': u'Point', u'coordinates': [-122.112721, 37.4290735]}",,
San Francisco,node,1672958453,-122.1216236,37.4136599,neighbourhood,Charleston Meadows,,,,,No wikidata/wikipedia,,,Charleston Meadows,,"{u'type': u'Point', u'coordinates': [-122.1216236, 37.4136599]}",,
San Francisco,node,1672958454,-122.1189864,37.4178831,neighbourhood,Fairmeadow,,,,,No wikidata/wikipedia,,,Fairmeadow,,"{u'type': u'Point', u'coordinates': [-122.1189864, 37.4178831]}",,
San Francisco,node,1672958457,-122.127312,37.4259947,neighbourhood,South of Midtown,,,,,No wikidata/wikipedia,,,South of Midtown,,"{u'type': u'Point', u'coordinates': [-122.127312, 37.4259947]}",,
San Francisco,node,1680264818,-122.4530266,37.7887511,neighbourhood,Presidio Heights,,普雷西迪奥高地,,,No wikidata/wikipedia,,,Presidio Heights,,"{u'type': u'Point', u'coordinates': [-122.4530266, 37.7887511]}",普雷西迪奥高地,
San Francisco,node,1680267840,-122.4389042,37.7857666,neighbourhood,Lower Pacific Heights,,下太平洋高地,,,No wikidata/wikipedia,,,Lower Pacific Heights,,"{u'type': u'Point', u'coordinates': [-122.4389042, 37.7857666]}",下太平洋高地,
San Francisco,node,1680428423,-122.4425992,37.7784081,neighbourhood,North of Panhandle,,北潘汉德尔区,,,No wikidata/wikipedia,,,North of Panhandle,,"{u'type': u'Point', u'coordinates': [-122.4425992, 37.7784081]}",北潘汉德尔区,
San Francisco,node,1680446980,-122.4362477,37.7972616,neighbourhood,Cow Hollow,,牛谷区,,,No wikidata/wikipedia,,,Cow Hollow,,"{u'type': u'Point', u'coordinates': [-122.4362477, 37.7972616]}",牛谷区,
San Francisco,node,1680468587,-122.4170942,37.8000729,neighbourhood,Russian Hill,,俄罗斯山,,,Success,Q339055,,Russian Hill,,"{u'type': u'Point', u'coordinates': [-122.4170942, 37.8000729]}",俄罗斯山,
San Francisco,node,1680475626,-122.4040908,37.800785,neighbourhood,Telegraph Hill,,电报山,,,Success,Q1283754,,Telegraph Hill,,"{u'type': u'Point', u'coordinates': [-122.4040908, 37.800785]}",电报山,
San Francisco,node,1680475636,-122.4155921,37.7944792,neighbourhood,Nob Hill,,诺布山区,,,Success,Q7466,,Nob Hill,,"{u'type': u'Point', u'coordinates': [-122.4155921, 37.7944792]}",诺布山区,
San Francisco,node,1680493097,-122.3989378,37.7936467,neighbourhood,Financial District,,金融区,,,Success,Q599301,,Financial District,,"{u'type': u'Point', u'coordinates': [-122.3989378, 37.7936467]}",金融区,
San Francisco,node,2052358398,-122.2736819,37.8779506,neighbourhood,North Berkeley,,,"en:North Berkeley, Berkeley, California",,Success,,"en:North Berkeley, Berkeley, California",North Berkeley,,"{u'type': u'Point', u'coordinates': [-122.2736819, 37.8779506]}",,
San Francisco,node,2052358399,-122.2603113,37.8760517,neighbourhood,Northside,,,"en:Northside, Berkeley, California",,Success,,"en:Northside, Berkeley, California",Northside,,"{u'type': u'Point', u'coordinates': [-122.2603113, 37.8760517]}",,
San Francisco,node,2052358400,-122.2538687,37.8577846,neighbourhood,Elmwood,,,"en:Elmwood, Berkeley, California",,Success,,"en:Elmwood, Berkeley, California",Elmwood,,"{u'type': u'Point', u'coordinates': [-122.2538687, 37.8577846]}",,
San Francisco,node,2052358401,-122.2756051,37.8881843,neighbourhood,Northbrae,,,"en:Northbrae, Berkeley, California",,Success,,"en:Northbrae, Berkeley, California",Northbrae,,"{u'type': u'Point', u'coordinates': [-122.2756051, 37.8881843]}",,
San Francisco,node,2052358402,-122.2457524,37.8691558,neighbourhood,Panoramic Hill,,,"en:Panoramic Hill, Oakland/Berkeley, California",,Success,,"en:Panoramic Hill, Oakland/Berkeley, California",Panoramic Hill,,"{u'type': u'Point', u'coordinates': [-122.2457524, 37.8691558]}",,
San Francisco,node,2052358403,-122.2451996,37.8560904,neighbourhood,Claremont,,,"en:Claremont, Oakland/Berkeley, California",,Success,,"en:Claremont, Oakland/Berkeley, California",Claremont,,"{u'type': u'Point', u'coordinates': [-122.2451996, 37.8560904]}",,
San Francisco,node,2052358404,-122.2898561,37.8813402,neighbourhood,Westbrae,,,"en:Westbrae, Berkeley, California",,Success,,"en:Westbrae, Berkeley, California",Westbrae,,"{u'type': u'Point', u'coordinates': [-122.2898561, 37.8813402]}",,
San Francisco,node,2055606543,-122.1971811,37.7912173,neighbourhood,Laurel,,,,,Success,Q6499723,,Laurel,,"{u'type': u'Point', u'coordinates': [-122.1971811, 37.7912173]}",,
San Francisco,node,2094547197,-122.4499624,37.7658133,neighbourhood,Cole Valley,,科尔谷区,,,Success,Q5142696,,Cole Valley,,"{u'type': u'Point', u'coordinates': [-122.4499624, 37.7658133]}",科尔谷区,
San Francisco,node,2094547200,-122.4663665,37.7403434,neighbourhood,West Portal,,,,Q7986279,Success,Q7986279,,West Portal,,"{u'type': u'Point', u'coordinates': [-122.4663665, 37.7403434]}",,
San Francisco,node,2094662089,-122.3911712,37.7707742,neighbourhood,Mission Bay,,米慎湾,"en:Mission Bay, San Francisco",,Success,,"en:Mission Bay, San Francisco",Mission Bay,,"{u'type': u'Point', u'coordinates': [-122.3911712, 37.7707742]}",米慎湾,
San Francisco,node,2094912164,-122.2252256,37.7773079,neighbourhood,Fruitvale,,,"en:Fruitvale, Oakland, California",,Success,,"en:Fruitvale, Oakland, California",Fruitvale,,"{u'type': u'Point', u'coordinates': [-122.2252256, 37.7773079]}",,
San Francisco,node,2154643357,-122.1800511,37.7419515,neighbourhood,Arcadia Park,,,,,No wikidata/wikipedia,,,Arcadia Park,,"{u'type': u'Point', u'coordinates': [-122.1800511, 37.7419515]}",,
San Francisco,node,2192288084,-122.2584151,37.8669536,neighbourhood,Southside,,,"en:Southside, Berkeley, California",,Success,,"en:Southside, Berkeley, California",Southside,,"{u'type': u'Point', u'coordinates': [-122.2584151, 37.8669536]}",,
San Francisco,node,2240238741,-122.2463535,37.8116147,neighbourhood,Grand Lake,,,"en:Grand Lake, Oakland, California",,Success,,"en:Grand Lake, Oakland, California",Grand Lake,,"{u'type': u'Point', u'coordinates': [-122.2463535, 37.8116147]}",,
San Francisco,node,2297131599,-122.4084365,37.7768086,neighbourhood,West SoMa,,西索玛,,,No wikidata/wikipedia,,,West SoMa,,"{u'type': u'Point', u'coordinates': [-122.4084365, 37.7768086]}",西索玛,
San Francisco,node,2308943878,-122.2148381,37.8082408,neighbourhood,Oakmore Highlands,,,,,No wikidata/wikipedia,,,Oakmore Highlands,,"{u'type': u'Point', u'coordinates': [-122.2148381, 37.8082408]}",,
San Francisco,node,2312700861,-122.2437556,37.790779,neighbourhood,San Antonio,,,,,Success,Q7413288,,San Antonio,,"{u'type': u'Point', u'coordinates': [-122.2437556, 37.790779]}",,
San Francisco,node,2343089801,-122.2679084,37.8698572,neighbourhood,Downtown Berkeley,,,"en:Downtown Berkeley, Berkeley",,Success,,"en:Downtown Berkeley, Berkeley",Downtown Berkeley,,"{u'type': u'Point', u'coordinates': [-122.2679084, 37.8698572]}",,
San Francisco,node,2521367678,-122.2570779,37.8171154,neighbourhood,Harrison/Oakland,,,,,No wikidata/wikipedia,,,Harrison/Oakland,,"{u'type': u'Point', u'coordinates': [-122.2570779, 37.8171154]}",,
San Francisco,node,2632685902,-121.7260195,37.7128171,neighbourhood,Magnolia Place,,,,,No wikidata/wikipedia,,,Magnolia Place,,"{u'type': u'Point', u'coordinates': [-121.7260195, 37.7128171]}",,
San Francisco,node,2632698964,-121.7385559,37.7127763,neighbourhood,Springtown,,,,,No wikidata/wikipedia,,,Springtown,,"{u'type': u'Point', u'coordinates': [-121.7385559, 37.7127763]}",,
San Francisco,node,2632698971,-121.7285024,37.7110193,neighbourhood,Danbury Park,,,,,No wikidata/wikipedia,,,Danbury Park,,"{u'type': u'Point', u'coordinates': [-121.7285024, 37.7110193]}",,
San Francisco,node,2632698977,-121.7279236,37.7165022,neighbourhood,Parklane Estates,,,,,No wikidata/wikipedia,,,Parklane Estates,,"{u'type': u'Point', u'coordinates': [-121.7279236, 37.7165022]}",,
San Francisco,node,2632698983,-121.7279772,37.7155516,neighbourhood,Danbury Park II,,,,,No wikidata/wikipedia,,,Danbury Park II,,"{u'type': u'Point', u'coordinates': [-121.7279772, 37.7155516]}",,
San Francisco,node,2632701110,-121.7309384,37.7288497,neighbourhood,Saddleback,,,,,No wikidata/wikipedia,,,Saddleback,,"{u'type': u'Point', u'coordinates': [-121.7309384, 37.7288497]}",,
San Francisco,node,2632701162,-121.728342,37.7230963,neighbourhood,Greenville North,,,,,No wikidata/wikipedia,,,Greenville North,,"{u'type': u'Point', u'coordinates': [-121.728342, 37.7230963]}",,
San Francisco,node,2632788495,-121.731375,37.7089958,neighbourhood,Villa Chardonnay,,,,,No wikidata/wikipedia,,,Villa Chardonnay,,"{u'type': u'Point', u'coordinates': [-121.731375, 37.7089958]}",,
San Francisco,node,2632788496,-121.731654,37.7162696,neighbourhood,Arrowhead Estates,,,,,No wikidata/wikipedia,,,Arrowhead Estates,,"{u'type': u'Point', u'coordinates': [-121.731654, 37.7162696]}",,
San Francisco,node,2632788497,-121.7316433,37.7143685,neighbourhood,Regency,,,,,No wikidata/wikipedia,,,Regency,,"{u'type': u'Point', u'coordinates': [-121.7316433, 37.7143685]}",,
San Francisco,node,2632789924,-121.736718,37.7051252,neighbourhood,Driftwood Gardens Apartments,,,,,No wikidata/wikipedia,,,Driftwood Gardens Apartments,,"{u'type': u'Point', u'coordinates': [-121.736718, 37.7051252]}",,
San Francisco,node,2632789926,-121.7350014,37.7059316,neighbourhood,Sunrise Mobile Home Park,,,,,No wikidata/wikipedia,,,Sunrise Mobile Home Park,,"{u'type': u'Point', u'coordinates': [-121.7350014, 37.7059316]}",,
San Francisco,node,2632791181,-121.749657,37.711958,neighbourhood,Spring Valley,,,,,No wikidata/wikipedia,,,Spring Valley,,"{u'type': u'Point', u'coordinates': [-121.749657, 37.711958]}",,
San Francisco,node,2632792330,-121.7449148,37.7220575,neighbourhood,Proud Country,,,,,No wikidata/wikipedia,,,Proud Country,,"{u'type': u'Point', u'coordinates': [-121.7449148, 37.7220575]}",,
San Francisco,node,2632808585,-121.7581583,37.6921491,neighbourhood,Portola Glen,,,,,No wikidata/wikipedia,,,Portola Glen,,"{u'type': u'Point', u'coordinates': [-121.7581583, 37.6921491]}",,
San Francisco,node,2632808586,-121.7775989,37.6943054,neighbourhood,Portola Meadows,,,,,No wikidata/wikipedia,,,Portola Meadows,,"{u'type': u'Point', u'coordinates': [-121.7775989, 37.6943054]}",,
San Francisco,node,2632808587,-121.7744768,37.693847,neighbourhood,The Reserve,,,,,No wikidata/wikipedia,,,The Reserve,,"{u'type': u'Point', u'coordinates': [-121.7744768, 37.693847]}",,
San Francisco,node,2632808588,-121.7691446,37.6930914,neighbourhood,The Meadows,,,,,No wikidata/wikipedia,,,The Meadows,,"{u'type': u'Point', u'coordinates': [-121.7691446, 37.6930914]}",,
San Francisco,node,2632816443,-121.7481912,37.6966316,neighbourhood,The Estate Collection,,,,,No wikidata/wikipedia,,,The Estate Collection,,"{u'type': u'Point', u'coordinates': [-121.7481912, 37.6966316]}",,
San Francisco,node,2632816450,-121.751721,37.6943564,neighbourhood,Amber Ridge,,,,,No wikidata/wikipedia,,,Amber Ridge,,"{u'type': u'Point', u'coordinates': [-121.751721, 37.6943564]}",,
San Francisco,node,2632816453,-121.7534912,37.697455,neighbourhood,Montrose,,,,,No wikidata/wikipedia,,,Montrose,,"{u'type': u'Point', u'coordinates': [-121.7534912, 37.697455]}",,
San Francisco,node,2635904417,-121.7453095,37.6884963,neighbourhood,The Grove,,,,,No wikidata/wikipedia,,,The Grove,,"{u'type': u'Point', u'coordinates': [-121.7453095, 37.6884963]}",,
San Francisco,node,2641536199,-121.7189589,37.7136651,neighbourhood,Creekside,,,,,No wikidata/wikipedia,,,Creekside,,"{u'type': u'Point', u'coordinates': [-121.7189589, 37.7136651]}",,
San Francisco,node,2641536205,-121.719372,37.7164532,neighbourhood,California Mountain View,,,,,No wikidata/wikipedia,,,California Mountain View,,"{u'type': u'Point', u'coordinates': [-121.719372, 37.7164532]}",,
San Francisco,node,2641536209,-121.7222339,37.7152124,neighbourhood,Dover Place,,,,,No wikidata/wikipedia,,,Dover Place,,"{u'type': u'Point', u'coordinates': [-121.7222339, 37.7152124]}",,
San Francisco,node,2641536212,-121.7222312,37.7162113,neighbourhood,Scenic Links,,,,,No wikidata/wikipedia,,,Scenic Links,,"{u'type': u'Point', u'coordinates': [-121.7222312, 37.7162113]}",,
San Francisco,node,2641536218,-121.7221722,37.7141786,neighbourhood,Forget Me Not,,,,,No wikidata/wikipedia,,,Forget Me Not,,"{u'type': u'Point', u'coordinates': [-121.7221722, 37.7141786]}",,
San Francisco,node,2641555432,-121.7210397,37.7185289,neighbourhood,The Cottages,,,,,No wikidata/wikipedia,,,The Cottages,,"{u'type': u'Point', u'coordinates': [-121.7210397, 37.7185289]}",,
San Francisco,node,2641555433,-121.7204818,37.7213889,neighbourhood,Maralisa,,,,,No wikidata/wikipedia,,,Maralisa,,"{u'type': u'Point', u'coordinates': [-121.7204818, 37.7213889]}",,
San Francisco,node,2641555434,-121.7229708,37.7214313,neighbourhood,Altamar Meadows,,,,,No wikidata/wikipedia,,,Altamar Meadows,,"{u'type': u'Point', u'coordinates': [-121.7229708, 37.7214313]}",,
San Francisco,node,2641555435,-121.7230459,37.7184016,neighbourhood,Rose Gate Common,,,,,No wikidata/wikipedia,,,Rose Gate Common,,"{u'type': u'Point', u'coordinates': [-121.7230459, 37.7184016]}",,
San Francisco,node,2641557545,-121.7210718,37.7236887,neighbourhood,Maralisa Courtyard,,,,,No wikidata/wikipedia,,,Maralisa Courtyard,,"{u'type': u'Point', u'coordinates': [-121.7210718, 37.7236887]}",,
San Francisco,node,2641557546,-121.714259,37.7190721,neighbourhood,California Promenade,,,,,No wikidata/wikipedia,,,California Promenade,,"{u'type': u'Point', u'coordinates': [-121.714259, 37.7190721]}",,
San Francisco,node,2641557547,-121.7123278,37.722263,neighbourhood,Mill Creek,,,,,No wikidata/wikipedia,,,Mill Creek,,"{u'type': u'Point', u'coordinates': [-121.7123278, 37.722263]}",,
San Francisco,node,2641558865,-121.7129287,37.7287548,neighbourhood,The Bluffs,,,,,No wikidata/wikipedia,,,The Bluffs,,"{u'type': u'Point', u'coordinates': [-121.7129287, 37.7287548]}",,
San Francisco,node,2671907391,-122.2692597,37.8798299,neighbourhood,Gourmet Ghetto,,,en:Gourmet Ghetto,,Success,,en:Gourmet Ghetto,Gourmet Ghetto,,"{u'type': u'Point', u'coordinates': [-122.2692597, 37.8798299]}",,
San Francisco,node,2729523599,-122.2993142,37.8104219,neighbourhood,Lower Bottoms,,,"en:Lower Bottoms, Oakland, California",,Success,,"en:Lower Bottoms, Oakland, California",Lower Bottoms,,"{u'type': u'Point', u'coordinates': [-122.2993142, 37.8104219]}",,
San Francisco,node,2767529732,-122.2586309,37.8896572,neighbourhood,Berkeley Hills,,,en:Berkeley Hills,,Success,,en:Berkeley Hills,Berkeley Hills,,"{u'type': u'Point', u'coordinates': [-122.2586309, 37.8896572]}",,
San Francisco,node,2767529734,-122.3130528,37.8678664,neighbourhood,Berkeley Marina,,,en:Berkeley Marina,,Success,,en:Berkeley Marina,Berkeley Marina,,"{u'type': u'Point', u'coordinates': [-122.3130528, 37.8678664]}",,
San Francisco,node,2767529742,-122.2819577,37.8704949,neighbourhood,Central Berkeley,,,,,No wikidata/wikipedia,,,Central Berkeley,,"{u'type': u'Point', u'coordinates': [-122.2819577, 37.8704949]}",,
San Francisco,node,2767529745,-122.2780125,37.8488564,neighbourhood,Harmon Tract,,,,,No wikidata/wikipedia,,,Harmon Tract,,"{u'type': u'Point', u'coordinates': [-122.2780125, 37.8488564]}",,
San Francisco,node,2767529751,-122.2632725,37.8610657,neighbourhood,LeConte,,,,,No wikidata/wikipedia,,,LeConte,,"{u'type': u'Point', u'coordinates': [-122.2632725, 37.8610657]}",,
San Francisco,node,2767529755,-122.2715908,37.8488071,neighbourhood,Lorin,,,"en:Lorin District, Berkeley, California",,Success,,"en:Lorin District, Berkeley, California",Lorin,,"{u'type': u'Point', u'coordinates': [-122.2715908, 37.8488071]}",,
San Francisco,node,2767529759,-122.3019217,37.873622,neighbourhood,Ocean View,,,,,No wikidata/wikipedia,,,Ocean View,,"{u'type': u'Point', u'coordinates': [-122.3019217, 37.873622]}",,
San Francisco,node,2767529761,-122.2861033,37.8653159,neighbourhood,Poets Corner,,,,,No wikidata/wikipedia,,,Poets Corner,,"{u'type': u'Point', u'coordinates': [-122.2861033, 37.8653159]}",,
San Francisco,node,2984041196,-122.2981304,37.8044195,neighbourhood,South Prescott,,,,,No wikidata/wikipedia,,,South Prescott,,"{u'type': u'Point', u'coordinates': [-122.2981304, 37.8044195]}",,
San Francisco,node,2984041827,-122.2586352,37.8244372,neighbourhood,Broadway Auto Row,,,,,No wikidata/wikipedia,,,Broadway Auto Row,,"{u'type': u'Point', u'coordinates': [-122.2586352, 37.8244372]}",,
San Francisco,node,2984041828,-122.2638655,37.8246406,neighbourhood,Mosswood,,,,,No wikidata/wikipedia,,,Mosswood,,"{u'type': u'Point', u'coordinates': [-122.2638655, 37.8246406]}",,
San Francisco,node,2984042203,-122.2718931,37.8330999,neighbourhood,Longfellow,,,"en:Longfellow, Oakland, California",,Success,,"en:Longfellow, Oakland, California",Longfellow,,"{u'type': u'Point', u'coordinates': [-122.2718931, 37.8330999]}",,
San Francisco,node,2984042204,-122.2729445,37.8213206,neighbourhood,Hoover-Foster,,,"en:Ghost Town, Oakland, California",,Success,,"en:Ghost Town, Oakland, California",Hoover-Foster,,"{u'type': u'Point', u'coordinates': [-122.2729445, 37.8213206]}",,
San Francisco,node,2988636657,-122.0664275,37.3319573,neighbourhood,Creston,,,,,No wikidata/wikipedia,,,Creston,,"{u'type': u'Point', u'coordinates': [-122.0664275, 37.3319573]}",,
San Francisco,node,3111994564,-122.434957,37.7608561,neighbourhood,Castro District,,卡斯楚区,"en:The Castro, San Francisco",,Success,,"en:The Castro, San Francisco",Castro District,,"{u'type': u'Point', u'coordinates': [-122.434957, 37.7608561]}",卡斯楚区,
San Francisco,node,3445727530,-121.8847142,37.3216191,neighbourhood,Washington,,,,,No wikidata/wikipedia,,,Washington,,"{u'type': u'Point', u'coordinates': [-121.8847142, 37.3216191]}",,
San Francisco,node,3614168587,-121.9168804,37.3412453,neighbourhood,College Park,,,,,No wikidata/wikipedia,,,College Park,,"{u'type': u'Point', u'coordinates': [-121.9168804, 37.3412453]}",,
San Francisco,node,3614176928,-121.9240708,37.3339825,suburb,Rose Garden,,,"en:Rose Garden, San Jose, California",,Success,,"en:Rose Garden, San Jose, California",Rose Garden,,"{u'type': u'Point', u'coordinates': [-121.9240708, 37.3339825]}",,
San Francisco,node,3639535348,-122.4063757,37.7943011,neighbourhood,Chinatown,,中国城,,,Success,Q1073644,,Chinatown,,"{u'type': u'Point', u'coordinates': [-122.4063757, 37.7943011]}",中国城,
San Francisco,node,3678099206,-121.9056645,37.3522529,neighbourhood,Civic Center,,,,,No wikidata/wikipedia,,,Civic Center,,"{u'type': u'Point', u'coordinates': [-121.9056645, 37.3522529]}",,
San Francisco,node,3678154073,-121.9270341,37.3449153,neighbourhood,Newhall,,,,,No wikidata/wikipedia,,,Newhall,,"{u'type': u'Point', u'coordinates': [-121.9270341, 37.3449153]}",,
San Francisco,node,3700417490,-121.8598424,37.3509298,suburb,Little Portugal,,,,,No wikidata/wikipedia,,,Little Portugal,,"{u'type': u'Point', u'coordinates': [-121.8598424, 37.3509298]}",,
San Francisco,node,4259927957,-122.2594957,37.8201884,neighbourhood,Oak Glen Park,,,,,No wikidata/wikipedia,,,Oak Glen Park,,"{u'type': u'Point', u'coordinates': [-122.2594957, 37.8201884]}",,
San Francisco,node,4287067158,-122.2647345,37.8005844,neighbourhood,Civic Center,,,,,Success,Q5124273,,Civic Center,,"{u'type': u'Point', u'coordinates': [-122.2647345, 37.8005844]}",,
San Francisco,node,4287067159,-122.2427168,37.8114508,neighbourhood,Lakeshore,,,,,No wikidata/wikipedia,,,Lakeshore,,"{u'type': u'Point', u'coordinates': [-122.2427168, 37.8114508]}",,
San Francisco,node,4287067160,-122.2381581,37.8083755,neighbourhood,Trestle Glen,,,,,Success,Q7838850,,Trestle Glen,,"{u'type': u'Point', u'coordinates': [-122.2381581, 37.8083755]}",,
San Francisco,node,4287067162,-122.2453249,37.8045458,neighbourhood,Cleveland Heights,,,,,No wikidata/wikipedia,,,Cleveland Heights,,"{u'type': u'Point', u'coordinates': [-122.2453249, 37.8045458]}",,
San Francisco,node,4287067163,-122.2738754,37.808924,neighbourhood,San Pablo Gateway,,,,,No wikidata/wikipedia,,,San Pablo Gateway,,"{u'type': u'Point', u'coordinates': [-122.2738754, 37.808924]}",,
Siem Reap,node,1853704127,104.8585799,11.5965113,neighbourhood,Kaksekor community,,,,,No wikidata/wikipedia,,,Kaksekor community,,"{u'type': u'Point', u'coordinates': [104.8585799, 11.5965113]}",,
Siem Reap,node,1853707238,104.9003978,11.4825474,neighbourhood,Rolous Choeung Ek,,,,,No wikidata/wikipedia,,,Rolous Choeung Ek,,"{u'type': u'Point', u'coordinates': [104.9003978, 11.4825474]}",,
Siem Reap,node,2022622255,104.9194273,11.5772693,suburb,ខណ្ឌដូនពេញ,Daun Penh,,,,No wikidata/wikipedia,,,ខណ្ឌដូនពេញ,Daun Penh,"{u'type': u'Point', u'coordinates': [104.9194273, 11.5772693]}",,
Siem Reap,node,2022623613,104.9106689,11.5637649,suburb,ខណ្ឌ៧មករា,Prampi Makara,,,,No wikidata/wikipedia,,,ខណ្ឌ៧មករា,Prampi Makara,"{u'type': u'Point', u'coordinates': [104.9106689, 11.5637649]}",,
Siem Reap,node,2022802976,104.9148686,11.5452121,suburb,ខណ្ឌចំការមន,Chamkar Mon,,,,No wikidata/wikipedia,,,ខណ្ឌចំការមន,Chamkar Mon,"{u'type': u'Point', u'coordinates': [104.9148686, 11.5452121]}",,
Siem Reap,node,2024110324,104.8984702,11.5315089,suburb,ខណ្ឌមានជ័យ,Mean Chey,,,,No wikidata/wikipedia,,,ខណ្ឌមានជ័យ,Mean Chey,"{u'type': u'Point', u'coordinates': [104.8984702, 11.5315089]}",,
Siem Reap,node,2026019028,104.8993066,11.5739223,suburb,ខណ្ឌទួលគោក,Toul Kork,,,,No wikidata/wikipedia,,,ខណ្ឌទួលគោក,Toul Kork,"{u'type': u'Point', u'coordinates': [104.8993066, 11.5739223]}",,
Siem Reap,node,2026084795,104.891422,11.5057732,suburb,ខណ្ឌដង្កោ,Dangkao,,,,No wikidata/wikipedia,,,ខណ្ឌដង្កោ,Dangkao,"{u'type': u'Point', u'coordinates': [104.891422, 11.5057732]}",,
Siem Reap,node,2026085956,104.8541878,11.562097,suburb,ខណ្ឌពោធិ៍សែនជ័យ,Por Senchey,,,,No wikidata/wikipedia,,,ខណ្ឌពោធិ៍សែនជ័យ,Por Senchey,"{u'type': u'Point', u'coordinates': [104.8541878, 11.562097]}",,
Siem Reap,node,2026101925,104.9045576,11.6286824,suburb,ខណ្ឌឫស្សីកែវ,Russey Keo,,,,No wikidata/wikipedia,,,ខណ្ឌឫស្សីកែវ,Russey Keo,"{u'type': u'Point', u'coordinates': [104.9045576, 11.6286824]}",,
Siem Reap,node,2026102703,104.8692475,11.5785557,suburb,ខណ្ឌសែនសុខ,Sen Sok,,,,No wikidata/wikipedia,,,ខណ្ឌសែនសុខ,Sen Sok,"{u'type': u'Point', u'coordinates': [104.8692475, 11.5785557]}",,
Siem Reap,node,2052832513,104.8608617,11.6591915,suburb,ខណ្ឌព្រែកព្នៅ,Prek Phnov,,,,No wikidata/wikipedia,,,ខណ្ឌព្រែកព្នៅ,Prek Phnov,"{u'type': u'Point', u'coordinates': [104.8608617, 11.6591915]}",,
Siem Reap,node,2071048221,104.8334767,11.5727559,neighbourhood,Samaki Akphiwat DK31,,,,,No wikidata/wikipedia,,,Samaki Akphiwat DK31,,"{u'type': u'Point', u'coordinates': [104.8334767, 11.5727559]}",,
Siem Reap,node,2071052943,104.8440098,11.5861465,neighbourhood,Krang Angkrang 2 DK54,,,,,No wikidata/wikipedia,,,Krang Angkrang 2 DK54,,"{u'type': u'Point', u'coordinates': [104.8440098, 11.5861465]}",,
